H	K	L	2THETA	D-VALUE	MULT	INTENSITY
3	3	-2	59.64	1.5502	2	22.3
3	-3	0	59.64	1.5502	2	22.8
3	3	0	59.64	1.5502	2	22.8
2	-4	-3	59.65	1.5499	2	2.2
2	4	-3	59.65	1.5499	2	2.2
0	6	-1	59.66	1.5498	2	22.4
0	6	1	59.66	1.5498	2	22.4
1	-5	2	59.66	1.5497	2	0.6
1	5	2	59.66	1.5497	2	0.6
1	1	4	59.68	1.5493	2	1.1
1	-1	4	59.68	1.5493	2	1.1
2	2	3	61.73	1.5026	2	2.0
2	-2	3	61.73	1.5026	2	2.0
2	-4	2	62.23	1.4917	2	0.7
2	4	2	62.23	1.4917	2	0.7
1	5	-3	62.24	1.4917	2	2.1
1	-5	-3	62.24	1.4917	2	2.1
3	-3	-3	64.23	1.4500	2	23.1
3	3	-3	64.23	1.4500	2	23.1
3	-3	1	64.24	1.4499	2	23.0
3	3	1	64.24	1.4499	2	23.0
0	6	-2	64.25	1.4497	2	23.1
0	6	2	64.25	1.4497	2	23.1
1	1	-5	64.27	1.4493	2	1.1
1	-1	-5	64.27	1.4493	2	1.1
3	-1	-4	65.07	1.4334	2	0.6
3	1	-4	65.07	1.4334	2	0.6
3	1	2	65.08	1.4333	2	2.1
3	-1	2	65.08	1.4333	2	2.1
0	4	-4	65.59	1.4233	2	2.3
0	4	4	65.59	1.4233	2	2.3
0	0	5	65.77	1.4199	2	25.3
2	0	-5	66.41	1.4078	2	9.3
1	-3	4	66.42	1.4076	2	9.4
1	3	4	66.42	1.4076	2	9.4
2	-4	-4	68.19	1.3753	2	1.6
2	4	-4	68.19	1.3753	2	1.6
1	-5	3	68.19	1.3751	2	0.3
1	5	3	68.19	1.3751	2	0.3
4	0	-1	68.32	1.3730	2	22.7
2	6	-1	68.34	1.3726	2	22.9
2	-6	-1	68.34	1.3726	2	22.9
4	0	-2	68.80	1.3645	2	1.9
2	-6	0	68.82	1.3641	2	1.9
2	6	0	68.82	1.3641	2	1.9
0	2	-5	69.02	1.3607	2	0.6
0	2	5	69.02	1.3607	2	0.6
2	2	-5	69.64	1.3501	2	2.2
2	-2	-5	69.64	1.3501	2	2.2
4	0	0	70.72	1.3320	2	30.2
2	6	-2	70.74	1.3318	2	30.1
2	-6	-2	70.74	1.3318	2	30.1
1	3	-5	70.77	1.3313	2	41.4
1	-3	-5	70.77	1.3313	2	41.4
2	0	4	70.77	1.3313	2	41.5
3	-5	-1	71.36	1.3216	2	1.8
3	5	-1	71.36	1.3216	2	1.8
4	-2	-1	71.51	1.3193	2	1.5
4	2	-1	71.51	1.3193	2	1.5
3	3	-4	71.53	1.3190	2	8.9
3	-3	-4	71.53	1.3190	2	8.9
1	-7	0	71.54	1.3189	2	2.0
1	7	0	71.54	1.3189	2	2.0
3	3	2	71.54	1.3189	2	9.1
3	-3	2	71.54	1.3189	2	9.1
0	6	-3	71.55	1.3187	2	8.9
0	6	3	71.55	1.3187	2	8.9
2	-4	3	71.55	1.3187	2	0.2
2	4	3	71.55	1.3187	2	0.2
1	5	-4	71.55	1.3187	2	1.0
1	-5	-4	71.55	1.3187	2	1.0
4	2	-2	71.99	1.3118	2	1.8
4	-2	-2	71.99	1.3118	2	1.8
1	7	-1	72.01	1.3114	2	1.5
1	-7	-1	72.01	1.3114	2	1.5
4	0	-3	72.14	1.3093	2	17.0
2	-6	1	72.17	1.3089	2	16.9
2	6	1	72.17	1.3089	2	16.9
3	-5	-2	72.78	1.2993	2	1.2
3	5	-2	72.78	1.2993	2	1.2
3	-5	0	72.79	1.2993	2	1.7
3	5	0	72.79	1.2993	2	1.7
4	-2	0	73.87	1.2829	2	0.8
4	2	0	73.87	1.2829	2	0.8
1	7	1	73.89	1.2825	2	2.0
1	-7	1	73.89	1.2825	2	2.0
2	-2	4	73.92	1.2822	2	1.7
2	2	4	73.92	1.2822	2	1.7
1	1	5	73.93	1.2820	2	0.2
1	-1	5	73.93	1.2820	2	0.2
3	1	-5	75.14	1.2643	2	0.1
3	-1	-5	75.14	1.2643	2	0.1
3	-1	3	75.15	1.2642	2	1.0
3	1	3	75.15	1.2642	2	1.0
4	-2	-3	75.27	1.2625	2	2.1
4	2	-3	75.27	1.2625	2	2.1
1	-7	-2	75.29	1.2621	2	0.6
1	7	-2	75.29	1.2621	2	0.6
4	0	1	75.90	1.2536	2	15.1
2	6	-3	75.91	1.2534	2	15.1
2	-6	-3	75.91	1.2534	2	15.1
3	-5	-3	76.98	1.2386	2	0.5
3	5	-3	76.98	1.2386	2	0.5
3	-5	1	76.99	1.2386	2	1.9
3	5	1	76.99	1.2386	2	1.9
4	0	-4	78.20	1.2223	2	3.0
2	-6	2	78.23	1.2220	2	3.1
2	6	2	78.23	1.2220	2	3.1
0	4	-5	78.40	1.2197	2	1.3
0	4	5	78.40	1.2197	2	1.3
4	2	1	78.97	1.2123	2	0.4
4	-2	1	78.97	1.2123	2	0.4
1	-7	2	78.99	1.2121	2	1.6
1	7	2	78.99	1.2121	2	1.6
2	4	-5	79.00	1.2120	2	1.2
2	-4	-5	79.00	1.2120	2	1.2
1	-5	4	79.01	1.2119	2	0.2
1	5	4	79.01	1.2119	2	0.2
1	1	-6	79.02	1.2117	2	0.2
1	-1	-6	79.02	1.2117	2	0.2
2	0	-6	80.08	1.1983	2	6.5
1	-3	5	80.09	1.1982	2	6.5
1	3	5	80.09	1.1982	2	6.5
0	8	0	80.66	1.1911	2	0.2
4	-4	-1	80.79	1.1895	2	0.3
4	4	-1	80.79	1.1895	2	0.3
4	-4	-2	81.25	1.1840	2	0.3
4	4	-2	81.25	1.1840	2	0.3
4	2	-4	81.25	1.1840	2	1.5
4	-2	-4	81.25	1.1840	2	1.5
3	3	-5	81.27	1.1837	2	1.8
3	-3	-5	81.27	1.1837	2	1.8
1	7	-3	81.28	1.1837	2	0.3
1	-7	-3	81.28	1.1837	2	0.3
3	3	3	81.28	1.1836	2	1.7
3	-3	3	81.28	1.1836	2	1.7
0	6	-4	81.29	1.1835	2	1.8
0	6	4	81.29	1.1835	2	1.8
0	0	6	81.31	1.1832	2	10.9
0	8	-1	82.03	1.1747	2	0.2
0	8	1	82.03	1.1747	2	0.2
4	-4	0	83.07	1.1626	2	0.2
4	4	0	83.07	1.1626	2	0.2
1	5	-5	83.11	1.1622	2	0.9
1	-5	-5	83.11	1.1622	2	0.9
2	4	4	83.11	1.1622	2	0.2
2	-4	4	83.11	1.1622	2	0.2
2	2	-6	83.11	1.1621	2	0.9
2	-2	-6	83.11	1.1621	2	0.9
4	0	2	83.69	1.1556	2	22.6
2	6	-4	83.70	1.1555	2	22.5
2	-6	-4	83.70	1.1555	2	22.5
3	5	-4	83.84	1.1539	2	0.2
3	-5	-4	83.84	1.1539	2	0.2
3	-5	2	83.84	1.1539	2	1.5
3	5	2	83.84	1.1539	2	1.5
0	2	6	84.34	1.1484	2	0.3
0	2	-6	84.34	1.1484	2	0.3
4	-4	-3	84.42	1.1474	2	0.2
4	4	-3	84.42	1.1474	2	0.2
1	3	-6	85.08	1.1402	2	6.1
1	-3	-6	85.08	1.1402	2	6.1
2	0	5	85.08	1.1402	2	6.1
0	8	2	86.11	1.1292	2	0.2
0	8	-2	86.11	1.1292	2	0.2
4	-2	2	86.70	1.1231	2	0.1
4	2	2	86.70	1.1231	2	0.1
1	-7	3	86.71	1.1229	2	1.3
1	7	3	86.71	1.1229	2	1.3
4	0	-5	86.84	1.1216	2	18.3
2	-6	3	86.86	1.1213	2	18.2
2	6	3	86.86	1.1213	2	18.2
3	1	-6	87.46	1.1152	2	0.2
3	-1	-6	87.46	1.1152	2	0.2
3	-1	4	87.47	1.1151	2	0.5
3	1	4	87.47	1.1151	2	0.5
4	-4	1	88.04	1.1094	2	0.3
4	4	1	88.04	1.1094	2	0.3
2	2	5	88.09	1.1089	2	1.0
2	-2	5	88.09	1.1089	2	1.0
3	-7	-1	89.69	1.0932	2	0.2
3	7	-1	89.69	1.0932	2	0.2
5	-1	-2	89.82	1.0920	2	0.2
5	1	-2	89.82	1.0920	2	0.2
4	2	-5	89.84	1.0917	2	0.8
4	-2	-5	89.84	1.0917	2	0.8
2	-8	-1	89.85	1.0917	2	0.2
2	8	-1	89.85	1.0917	2	0.2
1	7	-4	89.87	1.0915	2	0.0
1	-7	-4	89.87	1.0915	2	0.0
1	1	6	89.90	1.0912	2	0.3
1	-1	6	89.90	1.0912	2	0.3
5	1	-1	90.27	1.0877	2	0.3
5	-1	-1	90.27	1.0877	2	0.3
4	-4	-4	90.29	1.0875	2	0.4
4	4	-4	90.29	1.0875	2	0.4
2	-8	0	90.30	1.0874	2	0.1
2	8	0	90.30	1.0874	2	0.1
3	-7	-2	91.04	1.0804	2	0.4
3	7	-2	91.04	1.0804	2	0.4
3	-7	0	91.04	1.0804	2	0.1
3	7	0	91.04	1.0804	2	0.1
5	1	-3	92.07	1.0711	2	0.3
5	-1	-3	92.07	1.0711	2	0.3
2	-8	-2	92.10	1.0708	2	0.4
2	8	-2	92.10	1.0708	2	0.4
2	4	-6	92.13	1.0705	2	0.3
2	-4	-6	92.13	1.0705	2	0.3
1	-5	5	92.14	1.0704	2	0.1
1	5	5	92.14	1.0704	2	0.1
0	8	-3	92.87	1.0639	2	0.5
0	8	3	92.87	1.0639	2	0.5
3	-5	-5	93.31	1.0601	2	0.0
3	5	-5	93.31	1.0601	2	0.0
3	-5	3	93.32	1.0600	2	0.7
3	5	3	93.32	1.0600	2	0.7
0	4	-6	93.35	1.0597	2	1.2
0	4	6	93.35	1.0597	2	1.2
5	-1	0	93.43	1.0590	2	0.3
5	1	0	93.43	1.0590	2	0.3
2	-8	1	93.45	1.0588	2	0.2
2	8	1	93.45	1.0588	2	0.2
3	-3	-6	93.47	1.0587	2	12.3
3	3	-6	93.47	1.0587	2	12.3
3	-3	4	93.48	1.0586	2	12.4
3	3	4	93.48	1.0586	2	12.4
0	6	-5	93.48	1.0585	2	12.3
0	6	5	93.48	1.0585	2	12.3
4	0	3	94.06	1.0535	2	2.2
2	6	-5	94.07	1.0535	2	2.2
2	-6	-5	94.07	1.0535	2	2.2
3	-7	-3	95.10	1.0448	2	0.3
3	7	-3	95.10	1.0448	2	0.3
3	-7	1	95.10	1.0447	2	0.2
3	7	1	95.10	1.0447	2	0.2
4	-4	2	95.71	1.0397	2	0.4
4	4	2	95.71	1.0397	2	0.4
1	1	-7	95.76	1.0393	2	0.2
1	-1	-7	95.76	1.0393	2	0.2
5	-3	-2	95.83	1.0388	2	6.8
5	3	-2	95.83	1.0388	2	6.8
4	-6	-1	95.84	1.0386	2	6.8
4	6	-1	95.84	1.0386	2	6.8
1	-9	0	95.86	1.0385	2	6.8
1	9	0	95.86	1.0385	2	6.8
2	0	-7	95.90	1.0382	2	6.4
1	-3	6	95.91	1.0381	2	6.4
1	3	6	95.91	1.0381	2	6.4
5	-3	-1	96.28	1.0351	2	1.4
5	3	-1	96.28	1.0351	2	1.4
4	-6	-2	96.29	1.0350	2	1.4
4	6	-2	96.29	1.0350	2	1.4
1	9	-1	96.32	1.0348	2	1.4
1	-9	-1	96.32	1.0348	2	1.4
5	-1	-4	97.04	1.0290	2	0.1
5	1	-4	97.04	1.0290	2	0.1
2	-8	-3	97.07	1.0287	2	0.4
2	8	-3	97.07	1.0287	2	0.4
4	2	3	97.08	1.0287	2	0.0
4	-2	3	97.08	1.0287	2	0.0
1	-7	4	97.09	1.0286	2	1.0
1	7	4	97.09	1.0286	2	1.0
1	-5	-6	97.11	1.0285	2	0.2
1	5	-6	97.11	1.0285	2	0.2
2	-4	5	97.11	1.0285	2	0.2
2	4	5	97.11	1.0285	2	0.2
5	-3	-3	98.09	1.0207	2	15.3
5	3	-3	98.09	1.0207	2	15.3
4	-6	0	98.11	1.0206	2	15.4
4	6	0	98.11	1.0206	2	15.4
4	0	-6	98.13	1.0205	2	14.1
1	9	1	98.13	1.0204	2	15.3
1	-9	1	98.13	1.0204	2	15.3
2	-6	4	98.15	1.0203	2	14.3
2	6	4	98.15	1.0203	2	14.3
4	-4	-5	98.88	1.0147	2	0.2
4	4	-5	98.88	1.0147	2	0.2
2	2	-7	98.93	1.0144	2	1.2
2	-2	-7	98.93	1.0144	2	1.2
0	0	7	98.95	1.0142	2	12.1
5	1	1	99.32	1.0114	2	0.5
5	-1	1	99.32	1.0114	2	0.5
2	-8	2	99.35	1.0112	2	0.2
2	8	2	99.35	1.0112	2	0.2
5	-3	0	99.47	1.0103	2	5.9
5	3	0	99.47	1.0103	2	5.9
4	-6	-3	99.48	1.0102	2	6.0
4	6	-3	99.48	1.0102	2	6.0
1	9	-2	99.50	1.0101	2	5.9
1	-9	-2	99.50	1.0101	2	5.9
